Number,Sentence
17,무사단/NNG 내/NNB 에/JKB 도/JX 계층/NNG 이/JKS 있/VV 다/EF ./SF
18,인간__01/NNG 은/JX 지금__03/MAG 위기__01/NNG 상황__02/NNG 에/JKB 놓이/VV 어/EC 있/VX 다/EF ./SF
19,A/SL 와/JKB 결혼/NNG 하/XSV 는/ETM 것/NNB 에/JKB 대하__02/VV 아/EF ./SF
20,이제/MAG 나/NP 는/JX 노이로제/NNG 에/JKB 걸리__01/VV ᆯ/ETM 지경/NNB 이/VCP 었/EP 다/EF ./SF
21,"/SS 그/MM 꼴__01/NNG 에/JKB 돈__01/NNG 을/JKO 훔치__02/VV 겠/EP 다니/EF ./SF
22,포화/NNG 상태__01/NNG 에/JKB 있/VV 는/ETM 용액/NNG 을/JKO 말__01/NNG 하/XSV ᆫ다/EF ./SF
23,금발/NNG 생/XPN 머리__01/NNG 에/JKB 푸르/VA ᆫ/ETM 눈__01/NNG ./SF
24,그/MM 지위__04/NNG 에/JKB 는/JX 오르/VV 고/EC 싶/VX 은/ETM 일__01/NNG 이/VCP 다/EF ./SF
25,"/SS 영원__02/NNG 하/XSA ᆫ/ETM 진리/NNG 는/JX 신선미/NNG 에/JKB 있/VV 거든요/EF ./SF
26,무엇/NP 보다/JKB 가짜/NNG 배기/XSN 감정__06/NNG 에/JKB 젖__01/VV 지/EC 말/VX ᆯ/ETM 것/NNB ./SF
27,"/SS 곧/MAG 촬영/NNG 에/JKB 들어가__01/VV ᆫ다/EF ./SF
28,2/SN 년__02/NNB 후__08/NNG 수양대군/NNP 은/JX 왕위__01/NNG 에/JKB 오르/VV ᆫ다/EF ./SF
29,수포__01/NNG 에/JKB 돌아가/VV 리다/EF ./SF
30,거의/MAG 협박/NNG 에/JKB 가깝/VA ᆫ/ETM 어조__05/NNG 이/VCP 었/EP 다/EF ./SF
31,이/MM 무렵/NNB 아내__01/NNG 가/JKS 심장병/NNG 에/JKB 걸리__01/VV 었/EP 다/EF ./SF
32,아침/NNG 햇살/NNG 에/JKB 규혁/NNP 은/JX 잠__01/NNG 에서/JKB 깨어나/VV 았/EP 다/EF ./SF
33,이제__01/NNG ᆫ/JX 실전__04/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
34,"/SS 미군/NNG 부대__08/NNG 이전__08/NNG 운동__02/NNG 에/JKB 다시/MAG 나서/VV 어야지요/EF ./SF
35,이별/NNG 에/JKB 앞서/MAG 포옹/NNG 이/VCP 라도/EC 하/VV 려는/ETM 연인__06/NNG 사이__01/NNG 처럼/JKB ./SF
36,우리/NP 식구__01/NNG 는/JX 한참/NNG 동안__01/NNG 슬픔/NNG 에/JKB 싸이__01/VV 었/EP 다/EF ./SF
37,소형__03/NNG 으로/JKB 암갈색/NNG 에/JKB 조밀/XR 하/XSA ᆫ/ETM 가로무늬/NNG 가/JKS 있/VV 다/EF ./SF
38,장발__03/NNG 에/JKB 떡__03/MAG 벌어지__01/VV ᆫ/ETM 어깨__01/NNG ./SF
39,선관위/NNG 는/JX 결국/NNG 일반__02/NNG 투표함/NNG 부터/JX 개표__03/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
40,연극/NNG 마저/JX 도/JX 그런/MM 위기__01/NNG 상황__02/NNG 에/JKB 처하/VV 아/EC 있/VX 다/EF ./SF
41,며칠/NNG 째/XSN ,/SP 나/NP 는/JX 불면__02/NNG 에/JKB 시달리/VV 었/EP 다/EF ./SF
42,위험/NNG 속__01/NNG 에/JKB 노출/NNG 되/XSV 어/EC 비틀대/VV 는/ETM 것/NNB 이/VCP 다/EF ./SF
43,수호/NNP 도/JX 겁__05/NNG 에/JKB 질리__01/VV 어/EC 있/VX 고/EC …/SE ./SF "/SS
44,모든/MM 언설/NNG 은/JX 다만/MAJ 거짓/NNG 이름/NNG 에/JKB 지나/VV 지/EC 않/VX 는다/EF ./SF
45,잠결/NNG 에/JKB 얼핏/MAG 보__01/VV ᆫ/ETM 그/MM 사람/NNG 이/VCP 었/EP 다/EF ./SF
46,션/NNP 은/JX 복수__04/NNG 에/JKB 나서/VV ᆫ다/EF ./SF
47,따라서/MAJ 현실__02/NNG 에/JKB 안주__03/NNG 하/XSV 려는/ETM 경향__02/NNG 이/JKS 짙/VA 다/EF ./SF
48,“/SS 당장/MAG 굶/VV 을/ETM 판/NNB 에/JKB …/SE ./SF ”/SS
49,박창길/NNP 은/JX 조합__01/NNG 에/JKB 없/VA 었/EP 다/EF ./SF
50,그런데/MAJ 내/NP 가/JKS 매너리즘/NNG 에/JKB 빠지__02/VV ᆫ/ETM 것/NNB 이/VCP ᆯ까/EF ?/SF
51,보름달/NNG 에/JKB 가깝/VA 었/EP 다/EF ./SF
52,송사리/NNG 떼__01/NNG 이/VCP ᄆ/ETN 에/JKB 틀림없/VA 다/EF ./SF
53,추위__01/NNG 속__01/NNG 에/JKB 춥/VA 어/EC 하/VX 자/EF ./SF
54,그녀/NP 는/JX 오랜/MM 침묵/NNG 에/JKB 잠기__02/VV 어/EC 있/VX 다/EF ./SF
55,나/NP 는/JX 사랑__01/NNG 의/JKG 보편__01/NNG 성/XSN 에/JKB 매달리/VV 었/EP 다/EF ./SF
56,침묵/NNG 에/JKB 영__03/MAG 죽__01/VV 을/ETM 맛__01/NNG 이/VCP 다/EF ./SF
57,지회장/NNG 에/JKB 는/JX 이종성/NNP 형님/NNG 이/JKS 뽑히/VV 었/EP 다/EF ./SF
58,그/MM 경우__03/NNG 펌프실/NNG 내부__04/NNG 가/JKS 혼란/NNG 에/JKB 빠지__02/VV ᆫ다/EF ./SF
59,젖/NNG 이/JKS 부족__01/NNG 하/XSA 면/EC 변비/NNG 에/JKB 걸리__01/VV ᆫ다/EF ./SF
60,하지만/MAJ 형__01/NNG 은/JX 언제나/MAG 희망/NNG 에/JKB 넘치/VV 어/EC 있/VX 었/EP 다/EF ./SF
61,아이__01/NNG 들/XSN 은/JX 다시금/MAG 두려움/NNG 에/JKB 떨기__01/VV 시작__01/NNG 하/XSV 았/EP 다/EF ./SF
62,이중고/NNG 에/JKB 시달리/VV 는/ETM LG/SL 이/VCP 다/EF ./SF
63,거리__01/NNG 는/JX 여전히/MAG 활기__02/NNG 에/JKB 넘치/VV 어/EC 있/VX 었/EP 다/EF ./SF
64,등__01/NNG 은/JX 갈색/NNG 에/JKB 검은색/NNG 줄무늬/NNG 가/JKS 있/VV 다/EF ./SF
65,모비스/NNP 는/JX 5/SN 연패__01/NNG 의/JKG 늪/NNG 에/JKB 빠지__02/VV 었/EP 다/EF ./SF
66,배__01/NNG 는/JX 흰색/NNG 에/JKB 흑갈색/NNG 줄무늬/NNG 가/JKS 있/VV 다/EF ./SF
67,가난__01/NNG 에/JKB 찌들/VV 어/EC 버리/VX 었/EP 어/EF ./SF
68,치열__04/NNG 하/XSA ᆫ/ETM 경쟁/NNG 속__01/NNG 에/JKB 하루__01/NNG 를/JKO 다투/VV 며/EC
69,설악산/NNP 도/JX 비슷/XR 하/XSA ᆫ/ETM 위기__01/NNG 에/JKB 처하/VV 아/EC 있/VX 다/EF ./SF
70,우리/NP ᆫ/JX 지금__03/MAG 집단/NNG 히스테리/NNG 에/JKB 걸리__01/VV 어/EC 있/VX 소/EF ./SF
71,재고__04/NNG 는/JX 언제나/MAG 0/SN 에/JKB 가깝/VA 었/EP 다/EF ./SF
72,호나우두/NNP 는/JX 8/SN 골__14/NNG 로/JKB 대회__02/NNG 득점왕/NNG 에/JKB 오르/VV 았/EP 다/EF ./SF
73,</SS 12/SN >/SS 감기__04/NNG 에/JKB 잘/MAG 걸리__01/VV ᆫ다/EF ./SF
74,부인__01/NNG 과/JKB 별거__02/NNG 상태__01/NNG 에/JKB 있/VV 다/EF ./SF
75,"/SS 꼴__01/NNG 에/JKB 장개/NNG 는/JX 가/VV 고/EC 싶/VX 었/EP 어/EF ?/SF "/SS
76,류/NNP 씨/NNB 는/JX 잠시/MAG 그런/MM 회의감/NNG 에/JKB 젖__01/VV 었/EP 다/EF ./SF
77,우리/NP 는/JX 유엔/NNP 과/JKB 각별/NNG 하/XSA ᆫ/ETM 관계__05/NNG 에/JKB 있/VV 다/EF ./SF
78,각급/NNG 학교/NNG 들/XSN 이/JKS 방학/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
79,고민/NNG 에/JKB 빠지__02/VV 었/EP 다/EF ./SF
80,감동__02/NNG 에/JKB 젖__01/VV 는다/EF ./SF
81,문학__01/NNG 은/JX 독자__04/NNG 의/JKG 심리__01/NNG 상태__01/NNG 에/JKB 영향__04/NNG 을/JKO 주/VV ᆫ다/EF ./SF
82,이/MM 추위__01/NNG 에/JKB 풀__02/NNG 들/XSN 은/JX 잘/MAG 자라__01/VV 고/EC 있/VX 을까/EF ./SF
83,갈증/NNG 에/JKB 더더욱/MAG 좋/VA 다/EF ./SF
84,훈아/NNP 는/JX 갑자기/MAG 무섬증/NNG 에/JKB 휩싸이/VV 기/ETN 시작__01/NNG 하/XSV 았/EP 다/EF ./SF
85,심하/VA ᆫ/ETM 공복__04/NNG 시/XSN 에/JKB 도/JX 마찬가지/NNG 이/VCP 다/EF ./SF
86,하지만/MAJ 무심결/NNG 에/JKB 흘려버리/VV ᆫ/ETM 물__01/NNG 역시/MAJ 돈__01/NNG !/SF
87,2/SN 학년/NNG 에/JKB 막__01/MAG 올라가/VV 아서/EC 이/VCP 었/EP 다/EF ./SF
88,먼저/MAG 연예인/NNG 섭외__01/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
89,매너리즘/NNG 에/JKB 빠지__02/VV ᆫ/ETM 것/NNB 이/VCP ᆯ까/EF ./SF
90,극한__01/NNG 위기__01/NNG 속__01/NNG 에/JKB ,/SP 억지로/MAG 먹__02/VV 는/ETM 알약/NNG 이/VCP 다/EF ./SF
91,우리/NP 사회__07/NNG 는/JX 지금__03/MAG 과도기/NNG 에/JKB 있/VV 다/EF ./SF
92,나/NP 는/JX 조금/MAG 이상__12/NNG 하/XSA ᆫ/ETM 감정__06/NNG 에/JKB 사로잡히/VV 었/EP 다/EF ./SF
93,그/MM 주제__04/NNG 에/JKB 다른/MM 여자__02/NNG 한테/JKB 로/JKB 눈길__01/NNG 을/JKO 돌리__04/VV 다니/EF ./SF
94,단순히/MAG 생활/NNG 에/JKB 여유/NNG 가/JKS 생기/VV 었/EP 기/ETN 때문/NNB 이/VCP ᆯ까/EF ./SF
95,이어/MAG 백악관/NNP 도/JX 비상__01/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
96,서울지하철공사/NNP 노조__02/NNG 가/JKS 7/SN 일/NNB 오전__02/NNG 부분__01/NNG 파업/NNG 에/JKB 들어가__01/VV ᆫ다/EF ./SF
97,이드__01/NNG 는/JX 보통/NNG 때__01/NNG 는/JX 무/XPN 의식__03/NNG 속__01/NNG 에/JKB 있/VV 다/EF ./SF
98,다음날/NNG 부터/JX 동생__01/NNG 과/JC 나/NP ᆫ/JX 개구리잡이/NNG 에/JKB 나서/VV 었/EP 다/EF ./SF
99,저녁/NNG 식사__03/NNG 후__07/NNG 뒤풀이__02/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
100,그/MM 때__01/NNG 부터/JX 남성__01/NNG 은/JX 배신감/NNG 에/JKB 빠지__02/VV ᆫ다/EF ./SF
101,마치/MAG 어둠/NNG 에/JKB 던지/VV 어/EC 지/VX ᆫ/ETM 효철/NNP 의/JKG 마음__01/NNG 처럼/JKB ./SF
102,작품__01/NNG 의/JKG 화랑__03/NNG 배치__04/NNG 가/JKS 맘__01/NNG 에/JKB 안/MAG 들__01/VV ᆫ다/EF ./SF
103,그리고/MAJ 이제/MAG 그녀/NP 는/JX 폐경기/NNG 에/JKB 들어서/VV 었/EP 다/EF ./SF
104,아마/MAG 회의__05/NNG 에/JKB 빠지__02/VV 어/EC 있/VX 을/ETM 것/NNB 이/VCP 다/EF ./SF
105,그러나/MAJ 나/NP 는/JX 더욱더/MAG 혼란/NNG 에/JKB 빠지__02/VV 어/EC 들/VX 었/EP 다/EF ./SF
106,긴장감/NNG 에/JKB 어깨숨/NNG 을/JKO 조심__02/NNG 스럽/XSA 게/EC 내쉬/VV 었/EP 습니다/EF ./SF
107,동현/NNP 의/JKG 혀__01/NNG 는/JX 취기__03/NNG 에/JKB 휘말리/VV 어/EC 있/VX 었/EP 다/EF ./SF
108,얼마나/MAG 단잠__01/NNG 에/JKB 빠지__02/VV 었/EP 을까/EF ./SF
109,이런/MM 생각__01/NNG 으로/JKB 나/NP 는/JX 단식단/NNG 활동__02/NNG 에/JKB 들어가__01/VV 았/EP 다/EF ./SF
110,어머니/NNG 는/JX 배신감/NNG 에/JKB 몸__01/NNG 을/JKO 떨__01/VV 었/EP 다/EF ./SF
111,감기__04/NNG 에/JKB 도/JX 약__07/NNG 은/JX 잘/MAG 먹__02/VV 지/EC 않/VX 는다/EF ./SF ’/SS
112,가위__01/NNG 에/JKB 눌리__01/VV ᆫ/ETM 것/NNB 이/VCP ᆫ가/EF ./SF
113,내/NP 가/JKS 마음__01/NNG 에/JKB 들__01/VV 는/ETM 시__13/NNG 를/JKO 말__01/NNG 이/VCP 야/EF ./SF
114,무아경/NNG 에/JKB 이르__01/VV ᆫ다/EF ./SF
115,➎/SW 부부__03/NNG 생활/NNG 에/JKB 거부감/NNG 이/JKS 생기/VV ᆫ다/EF ./SF
116,우리/NP 는/JX 공황__02/NNG 상태__01/NNG 에/JKB 빠지__02/VV 었/EP 어/EF ./SF
117,그녀/NP 의/JKG 방__07/NNG ,/SP 역시/MAG 어둠/NNG 에/JKB 잠기__02/VV 어/EC 있/VX 다/EF ./SF
118,백악관/NNP 도/JX 긴장감/NNG 에/JKB 휩싸이/VV 어/EC 있/VX 다/EF ./SF
119,"/SS 그/MM 마음__01/NNG 에/JKB 질리__01/VV 었/EP 어/EF !/SF "/SS
120,나/NP 는/JX 부끄러움/NNG 에/JKB 슬그머니/MAG 고개__01/NNG 를/JKO 돌리__04/VV 었/EP 다/EF ./SF
121,품이/NNP 도/JX 곰곰/MAG 생각__01/NNG 에/JKB 잠기__02/VV 었/EP 습니다/EF ./SF
122,"/SS 인간__01/NNG 은/JX 갈대/NNG 에/JKB 지나/VV 지/EC 않/VX 는다/EF ./SF
123,“/SS 남__01/NNG 의/JKG 집__01/NNG 살이/NNG 하/VV 는/ETM 주제__01/NNG 에/JKB …/SE ./SF ”/SS
124,"/SS 경지/NNP 씨/NNB 사랑__01/NNG 에/JKB 빠지__02/VV 었/EP 구나/EF ./SF "/SS
125,내/NP 가/JKS 양심선언/NNG 하/XSV 고/EC 단식__04/NNG 에/JKB 들어가__01/VV 겠/EP 어/EF ./SF "/SS
126,등__01/NNG 은/JX 밤색/NNG 에/JKB 검은색/NNG 줄무늬/NNG 가/JKS 있/VV 다/EF ./SF
127,그런데/MAJ 그/MM 자리__01/NNG 에/JKB 내/NP 가/JKS 빠지__01/VV ᆫ다니/EF ./SF
128,하지만/MAJ 거기/NP 에/JKB 그치/VV 지/EC 않/VX 아야/EC 하/VX ᆫ다/EF ./SF
129,교사__09/NNG 는/JX 거기/NP 에/JKB 약간/NNG 만/JX 지도__09/NNG 하/XSV 면/EC 되__01/VV ᆫ다/EF ./SF
130,그/MM 모순/NNG 속__01/NNG 에/JKB 찢기__01/VV 어/EC 지/VX 는/ETM 존재/NNG 이/VCP 다/EF ./SF
131,정당__07/NNG 들/XSN 도/JX 네티즌/NNG 공략__01/NNG 에/JKB 나서/VV 었/EP 다/EF ./SF
132,그녀/NP 와/JKB 대등/NNG 하/XSA ᆫ/ETM 위치__01/NNG 에/JKB 달하/VV 아야/EC 하/VX ᆫ다/EF ./SF
133,등__01/NNG 은/JX 올리브/NNG 갈색/NNG 에/JKB 암색__01/NNG 줄무늬/NNG 가/JKS 있/VV 다/EF ./SF
134,이/MM 사업__04/NNG 은/JX 분명/MAG 정보__06/NNG 산업/NNG 의/JKG 핵심/NNG 에/JKB 속하__02/VV ᆫ다/EF ./SF
135,모두/MAG 겁__05/NNG 에/JKB 질리__01/VV ᆫ/ETM 얼굴/NNG 들/XSN 이/VCP 었/EP 다/EF ./SF
136,당숙/NNG 의/JKG 말__01/NNG 은/JX 자신__02/NNG 에/JKB 차__01/VV 아/EC 있/VX 었/EP 다/EF ./SF
137,사람/NNG 들/XSN 은/JX 또/MAJ 혼란/NNG 에/JKB 빠지__02/VV 었/EP 다/EF ./SF
138,여름날/NNG ,/SP 사라/NNP 는/JX 고민/NNG 에/JKB 빠지__02/VV ᆫ다/EF ./SF
139,키스/NNG 에/JKB 응하/VV 며/EC 그녀/NP 가/JKS 말__01/NNG 하/XSV 았/EP 다/EF ./SF
140,생각__01/NNG 에/JKB 잠기__02/VV 는/ETM 모양__02/NNG 이/VCP ᄇ니다/EF ./SF
141,열심히/MAG 공부__01/NNG 하/XSV 면서/EC 일__01/NNG 에/JKB 임하__02/VV 겠/EP 어요/EC "/SS
142,◇/SW 서쪽/NNG 의/JKG 개운/XR 하/XSA ᄆ/ETN 에/JKB 빠지__02/VV ᆫ/ETM 홍순정/NNP 씨/NNB
143,아빠/NNG 는/JX 무엇/NP 이/VCP ᆫ가/EC 생각__01/NNG 에/JKB 잠기__02/VV 시/EP ᄇ니다/EF ./SF
144,만화__10/NNG 는/JX 아동__02/NNG 정서__06/NNG 에/JKB 도움/NNG 이/JKC 되__01/VV ᆫ다/EF ./SF
145,얼결/NNG 에/JKB 전두성/NNP 이/VCP 라고/EC 작명__01/NNG 을/JKO 하/VV 았/EP 다/EF ./SF
146,바칼로레아/NNG 의/JKG 논제/NNG 는/JX 화두__04/NNG (/SS 話頭/SH )/SS 에/JKB 가깝/VA 다/EF ./SF
147,우리나라/NNG 산업/NNG 발전__01/NNG 에/JKB 도/JX 도움/NNG 이/JKC 되__01/VV 겠/EP 지요/EF ./SF
148,자본주의/NNG 에/JKB 첫발/NNG 을/JKO 내디디/VV ᆫ/ETM 헝가리/NNP ./SF
149,서스럼없/VA 는/ETM 사이__01/NNG 에/JKB
150,컴퓨터/NNG 프로그램/NNG 은/JX 그/MM 제작__02/NNG 에/JKB 비용__03/NNG 이/JKS 많이/MAG 들__01/VV ᆫ다/EF ./SF
151,윤리/NNG 의/JKG 본질__02/NNG 은/JX 자율/NNG 성/XSN 에/JKB 있/VV 다/EF ./SF
152,경창종합학교/NNP 동료/NNG 들/XSN 은/JX 수술비/NNG 모금/NNG 운동__02/NNG 에/JKB 나서/VV 었/EP 다/EF ./SF
153,그러나/MAJ 그것/NP 은/JX 다만/MAG 생각__01/NNG 에/JKB 그치/VV 었/EP 다/EF ./SF
154,그/MM 열쇠/NNG 는/JX 상승__01/NNG 효과__01/NNG 에/JKB 있/VV 다/EF ./SF
155,칼__01/NNG 은/JX 그러나/MAJ 도구__10/NNG 에/JKB 그치/VV 지/EC 않/VX 는다/EF ./SF
156,"/SS 세진/NNP 씨/NNB 상상__07/NNG 에/JKB 맡기/VV 겠/EP 습니다/EF ./SF "/SS
157,그/NP 는/JX 저/NP 를/JKO 얼결/NNG 에/JKB 안/VV 아/EC 버리/VX 었/EP 습니다/EF ./SF
158,수비__05/NNG 모두/MAG 열세__02/NNG 이/VCP ᆫ/ETM 마당/NNB 에/JKB 정공법/NNG 은/JX 어렵/VA 다/EF ./SF
159,여자__02/NNG 콤플렉스/NNG 에/JKB 빠지__02/VV 어/EC 있/VX 다/EF ./SF
160,잠결/NNG 에/JKB 보__01/VV 고/EC 는/JX ,/SP
161,지/NP 주제__01/NNG 에/JKB 별수__01/NNG 있/VV 간/EF ./SF "/SS
162,"/SS 훈련/NNG 에/JKB 방해__01/NNG 받__01/VV 을까/EC 보/VX 아요/EF ./SF
163,희/VA ᆫ/ETM 살갗/NNG 에/JKB 구멍새/NNG 들/XSN 이/JKS 큼직큼직/MAG 하/XSA 았/EP 다/EF ./SF
164,남편__01/NNG 의/JKG 목소리/NNG 에/JKB 잔뜩/MAG 화__06/NNG 가/JKS 나/VV 아/EC 있/VX 다/EF ./SF
165,나/NP 는/JX 초저녁/NNG 부터/JX 잠__01/NNG 에/JKB 빠지__02/VV 어/EC 버리/VX 었/EP 다/EF ./SF
166,당뇨병/NNG 은/JX 그/MM 증상__01/NNG 에/JKB 도/JX 여러/MM 가지/NNB 가/JKS 있/VV 다/EF ./SF
167,그/MM 편안__01/NNG 하/XSA ᄆ/ETN 은/JX 어둠/NNG 에/JKB 지나/VV 지/EC 않/VX 는다/EF ./SF
168,품이/NNP 는/JX 이리저리__01/MAG 궁리__02/NNG 에/JKB 빠지__02/VV 었/EP 습니다/EF ./SF
169,발음__01/NNG 은/JX '/SS 훼/NNG '/SS 에/JKB 가깝/VA 다/EF ./SF
170,한마디/NNG 로/JKB ,/SP 미혹/NNG 에/JKB 빠지__02/VV ᆫ/ETM 거/NNB 이/VCP 지/EF ./SF
171,지금__03/NNG 은/JX 힘__01/NNG 에/JKB 겹/VA 고/EC 인기__01/NNG 도/JX 하락/NNG ./SF
172,그래서/MAJ 공항__02/NNG 풍속__01/NNG 에/JKB 도/JX 한참/NNG 어둡/VA 다/EF ./SF
173,이/MM 근방__01/NNG 이/VCP 라고/EC 단정__09/NNG 하/XSV 기/ETN 에/JKB ᆫ/JX 뭣하/VA ᄇ니다/EF ./SF
174,그/NP 는/JX 12/SN 월말/NNG 부터/JX 전국__03/NNG 순회공연/NNG 에/JKB 들어가__01/VV ᆫ다/EF ./SF
175,드디어/MAG 여행길/NNG 에/JKB 오르/VV 았/EP 다/EF ./SF
176,첫발/NNG 은/JX 얼결/NNG 에/JKB 쏘__01/VV 았/EP 대/EF ./SF
177,부안중학교/NNP 도/JX 아침/NNG 부터/JX 활기__02/NNG 에/JKB 넘치/VV 어/EC 있/VX 었/EP 다/EF ./SF
178,가끔/MAG ,/SP 지수/NNP 는/JX 그런/MM 생각__01/NNG 에/JKB 잠기__02/VV ᆫ다/EF ./SF
179,불황__01/NNG 국면/NNG 에/JKB 빠지__02/VV 어/EC 들/VX 었/EP 다/EF ./SF
180,그러나/MAJ 아직/MAG 만족__01/NNG 하/XSV 기/ETN 에/JKB 는/JX 이르__99/VV 었/EP 다/EF ./SF
181,예술/NNG 은/JX 감각__02/NNG 세계__02/NNG 보다/JKB 일자__03/NNG 에/JKB 더/MAG 가깝/VA 다/EF ./SF
182,아직/MAG 해__01/NNG 는/JX 중천__01/NNG 에/JKB 걸리__01/VV 어/EC 있/VX 다/EF ./SF
183,정금/NNP 은/JX 골똘히/MAG 생각__01/NNG 에/JKB 잠기__02/VV 는/ETM 눈치/NNG 이/VCP 었/EP 다/EF ./SF
184,남자__02/NNG 는/JX 또/MAG 눈앞/NNG 의/JKG 현실__02/NNG 에/JKB 약하/VA 다/EF ./SF
185,서연이/NNP 야말로/JX 잠결/NNG 에/JKB 홀리/VV ᆫ/ETM 듯/NNB 하/XSA 았/EP 다/EF ./SF
186,건석/NNP 은/JX 얼떨결/NNG 에/JKB 봉지__06/NNG 를/JKO 열__02/VV 었/EP 다/EF ./SF
187,노이로제/NNG 또는/MAJ 과대망상/NNG 또는/MAJ 정신병/NNG 에/JKB 걸리__01/VV ᆫ다/EF ./SF
188,"/SS 마음__01/NNG 에/JKB 안/MAG 들__01/VV ᆫ/ETM 모양__02/NNG 이/VCP 구나/EF ./SF "/SS
189,나/NP 는/JX 주어지/VV ᆫ/ETM 생활/NNG 에/JKB 너무/MAG 익숙/XR 하/XSA 다/EF ./SF
190,병신__03/NNG 이/VCP ᆫ/ETM 주제__01/NNG 에/JKB 돈__01/NNG 을/JKO 훔치__02/VV 어/EF ?/SF "/SS
191,"/SS 담배/NNG 도/JX 못/MAG 피우__01/VV 는/ETM 주제__01/NNG 에/JKB ,/SP 개새끼/IC ./SF
192,·/SP 자기/NP 꾀/NNG 에/JKB 빠지__02/VV ᆫ/ETM 말__05/NNG
193,자탄__03/NNG 속__01/NNG 에/JKB 한/MM 해__01/NNG 가/JKS 저물/VV ᆫ다/EF ./SF
194,자기/NP 기만__04/NNG 에/JKB 빠지__02/VV 어/EC 있/VX 다/EF ./SF
195,오랜/MM 시어머니/NNG 병치레/NNG 에/JKB 도/JX 불평__01/NNG 한/MM 번/NNB 없/VA 었/EP 다/EF ./SF
196,엉뚱/XR 하/XSA ᆫ/ETM 소용돌이/NNG 에/JKB 휘말리/VV 는/ETM 기분__01/NNG 이/VCP 었/EP 다/EF ./SF
197,그때/NNG 마다/JX 상담__01/NNG 교사__09/NNG 의/JKG 연민/NNG 에/JKB 젖__01/VV 은/ETM 목소리/NNG ./SF
198,밤__01/NNG 이/VCP 면/EC 악몽/NNG 에/JKB 시달리/VV 었/EP 다/EF ./SF
199,술__01/NNG 과/JC 관능/NNG 에/JKB 절__01/VV 은/ETM 밤공기/NNG ./SF
200,오히려/MAG 수학__05/NNG 적/XSN 직관__03/NNG 에/JKB 가깝/VA ᆫ/ETM 거/NNB 이/VCP 지/EF ./SF
201,더구나/MAJ 한국/NNP 의/JKG 기업__01/NNG 은/JX 세무__04/NNG 사찰__06/NNG 에/JKB 약하/VA 다/EF ./SF
202,가족__01/NNG 은/JX 주부__03/NNG 의/JKG 음식/NNG 솜씨/NNG 에/JKB 길들이/VV 어/EC 지/VX ᆫ다/EF ./SF
203,시민/NNG 들/XSN 은/JX 오로지/MAG 현실__02/NNG 에/JKB 급하/VA ᆯ/ETM 뿐/NNB 이/VCP 다/EF ./SF
204,달러/NNB 에/JKB 달하/VV ᆫ다/EF ./SF
